level	number	indep(index, 1)	PAE_contours[0, 0, ::]
3.20000000000000018E1	19	22	4.00418356393676955E-1 / 1.04596602108198788E2
3.20000000000000018E1	19	23	4.00142802056371405E-1 / 1.04530399408902719E2
3.20000000000000018E1	19	24	3.99863874810140985E-1 / 1.04463157627222247E2
3.20000000000000018E1	19	25	3.99581686058951124E-1 / 1.04394892531038708E2
3.20000000000000018E1	19	26	3.99296346968690319E-1 / 1.04325619949590798E2
3.20000000000000018E1	19	27	3.99007968444922945E-1 / 1.04255355777520542E2
3.20000000000000018E1	19	28	3.98716661110871406E-1 / 1.04184115978840763E2
3.20000000000000018E1	19	29	3.98422535285629564E-1 / 1.04111916590823594E2
3.20000000000000018E1	19	30	3.98125700962604645E-1 / 1.04038773727809364E2
3.20000000000000018E1	19	31	3.97826267788192212E-1 / 1.03964703584935192E2
3.20000000000000018E1	19	32	3.97524345040682991E-1 / 1.03889722441782295E2
3.20000000000000018E1	19	33	3.97220041609404984E-1 / 1.03813846665941534E2
3.20000000000000018E1	19	34	3.96913465974100621E-1 / 1.03737092716496249E2
3.20000000000000018E1	19	35	3.96604726184545120E-1 / 1.03659477147421653E2
3.20000000000000018E1	19	36	3.96293929840404635E-1 / 1.03581016610899779E2
3.20000000000000018E1	19	37	3.95981184071340397E-1 / 1.03501727860549364E2
3.20000000000000018E1	19	38	3.95666595517361053E-1 / 1.03421627754569689E2
3.20000000000000018E1	19	39	3.95350270309426977E-1 / 1.03340733258797379E2
3.20000000000000018E1	19	40	3.95032314050311539E-1 / 1.03259061449675515E2
3.20000000000000018E1	19	41	3.94712831795722652E-1 / 1.03176629517133933E2
3.20000000000000018E1	19	42	3.94391928035690320E-1 / 1.03093454767379833E2
3.20000000000000018E1	19	43	3.94069706676225140E-1 / 1.03009554625597977E2
3.20000000000000018E1	19	44	3.93746271021252658E-1 / 1.02924946638559267E2
3.20000000000000018E1	19	45	3.93421723754830310E-1 / 1.02839648477137047E2
3.20000000000000018E1	19	46	3.93096166923651502E-1 / 1.02753677938730026E2
3.20000000000000018E1	19	47	3.92769701919845193E-1 / 1.02667052949590953E2
3.20000000000000018E1	19	48	3.92442429464075149E-1 / 1.02579791567060363E2
3.20000000000000018E1	19	49	3.92114449588948322E-1 / 1.02491911981703998E2
3.20000000000000018E1	19	50	3.91785861622737164E-1 / 1.02403432519353754E2
3.20000000000000018E1	19	51	3.91456764173424698E-1 / 1.02314371643050528E2
3.20000000000000018E1	19	52	3.91127255113080086E-1 / 1.02224747954888695E2
3.20000000000000018E1	19	53	3.90797431562571251E-1 / 1.02134580197761204E2
3.20000000000000018E1	19	54	3.90467389876624260E-1 / 1.02043887257004218E2
3.20000000000000018E1	19	55	3.90137225629237072E-1 / 1.01952688161941185E2
3.20000000000000018E1	19	56	3.89807033599456076E-1 / 1.01861002087324826E2
3.20000000000000018E1	19	57	3.89476907757524149E-1 / 1.01768848354677055E2
3.20000000000000018E1	19	58	3.89146941251410849E-1 / 1.01676246433525419E2
3.20000000000000018E1	19	59	3.88817226393730841E-1 / 1.01583215942536231E2
3.20000000000000018E1	19	60	3.88487854649062569E-1 / 1.01489776650542973E2
3.20000000000000018E1	19	61	3.88158916621675854E-1 / 1.01395948477470066E2
3.20000000000000018E1	19	62	3.87830502043677949E-1 / 1.01301751495151171E2
3.20000000000000018E1	19	63	3.87502699763587488E-1 / 1.01207205928041555E2
3.20000000000000018E1	19	64	3.87175597735346821E-1 / 1.01112332153824092E2
3.20000000000000018E1	19	65	3.86849283007784051E-1 / 1.01017150703908754E2
3.20000000000000018E1	19	66	3.86523841714531136E-1 / 1.00921682263824897E2
3.20000000000000018E1	19	67	3.86199359064413672E-1 / 1.00825947673506433E2
3.20000000000000018E1	19	68	3.85875919332318063E-1 / 1.00729967927469355E2
3.20000000000000018E1	19	69	3.85553605850549275E-1 / 1.00633764174881590E2
3.20000000000000018E1	19	70	3.85232501000688465E-1 / 1.00537357719525344E2
3.20000000000000018E1	19	71	3.84912686205962151E-1 / 1.00440770019651238E2
3.20000000000000018E1	19	72	3.84594241924132607E-1 / 1.00344022687724932E2
3.20000000000000018E1	19	73	3.84277247640919795E-1 / 1.00247137490066107E2
3.20000000000000018E1	19	74	3.83961781863967833E-1 / 1.00150136346379393E2
3.20000000000000018E1	19	75	3.83647922117363249E-1 / 1.00053041329178605E2
3.20000000000000018E1	19	76	3.83335744936718692E-1 / 9.99558746631033301E1
3.20000000000000018E1	19	77	3.83025325864831290E-1 / 9.98586587241291390E1
3.20000000000000018E1	19	78	3.82716739447926368E-1 / 9.97614160386711291E1
3.20000000000000018E1	19	79	3.82410059232497535E-1 / 9.96641692825818026E1
3.20000000000000018E1	19	80	3.82105357762753117E-1 / 9.95669412800434372E1
3.20000000000000018E1	19	81	3.81802706578680073E-1 / 9.94697550023559174E1
3.20000000000000018E1	19	82	3.81502176214735078E-1 / 9.93726335666201521E1
3.20000000000000018E1	19	83	3.81203836199173596E-1 / 9.92756002343184463E1
3.20000000000000018E1	19	84	3.80907755054025854E-1 / 9.91786784097920737E1
3.20000000000000018E1	19	85	3.80614000295732602E-1 / 9.90818916386172432E1
3.20000000000000018E1	19	86	3.80322638436446425E-1 / 9.89852636058803448E1
3.20000000000000018E1	19	87	3.80033734986011895E-1 / 9.88888181343531691E1
3.20000000000000018E1	19	88	3.79747354454632324E-1 / 9.87925791825696464E1
3.20000000000000018E1	19	89	3.79463560356232854E-1 / 9.86965708428047961E1
3.20000000000000018E1	19	90	3.79182415212529378E-1 / 9.86008173389570253E1
3.20000000000000018E1	19	91	3.78903980557811249E-1 / 9.85053430243355344E1
3.20000000000000018E1	19	92	3.78628316944449494E-1 / 9.84101723793533267E1
3.20000000000000018E1	19	93	3.78355483949133475E-1 / 9.83153300091277771E1
3.20000000000000018E1	19	94	3.78085540179850588E-1 / 9.82208406409898416E1
3.20000000000000018E1	19	95	3.77818543283613861E-1 / 9.81267291219032067E1
3.20000000000000018E1	19	96	3.77554549954944019E-1 / 9.80330204157953311E1
3.20000000000000018E1	19	97	3.77293615945116922E-1 / 9.79397396008011789E1
3.20000000000000018E1	19	98	3.77035796072180807E-1 / 9.78469118664218307E1

level	number	indep(index, 1)	PAE_contours[4, 19, ::]
3.20000000000000018E1	20	0	4.13983004751175176E-1 / 1.07418799913765262E2
3.20000000000000018E1	20	1	4.13915924511547928E-1 / 1.07410630757866166E2
3.20000000000000018E1	20	2	4.13850172329017862E-1 / 1.07402558942605642E2
3.20000000000000018E1	20	3	4.13785693472828431E-1 / 1.07394580176180332E2
3.20000000000000018E1	20	4	4.13722433233213316E-1 / 1.07386690158130738E2
3.20000000000000018E1	20	5	4.13660336920912020E-1 / 1.07378884579585110E2
3.20000000000000018E1	20	6	4.13599349866707566E-1 / 1.07371159123492488E2
3.20000000000000018E1	20	7	4.13539417420986766E-1 / 1.07363509464844809E2
3.20000000000000018E1	20	8	4.13480484953324634E-1 / 1.07355931270887850E2
3.20000000000000018E1	20	9	4.13422497852089155E-1 / 1.07348420201321670E2
3.20000000000000018E1	20	10	4.13365401524072151E-1 / 1.07340971908489458E2
3.20000000000000018E1	20	11	4.13309141394141211E-1 / 1.07333582037555542E2
3.20000000000000018E1	20	12	4.13253662904915586E-1 / 1.07326246226672195E2
3.20000000000000018E1	20	13	4.13198911516465728E-1 / 1.07318960107135286E2
3.20000000000000018E1	20	14	4.13144832706036436E-1 / 1.07311719303528541E2
3.20000000000000018E1	20	15	4.13091371865497337E-1 / 1.07304518403740401E2
3.20000000000000018E1	20	16	4.13038474001659406E-1 / 1.07297347867666959E2
3.20000000000000018E1	20	17	4.12986084055870872E-1 / 1.07290197115833719E2
3.20000000000000018E1	20	18	4.12934147007859309E-1 / 1.07283055559406693E2
3.20000000000000018E1	20	19	4.12882607875547691E-1 / 1.07275912600330292E2
3.20000000000000018E1	20	20	4.12831411715010432E-1 / 1.07268757631437883E2
3.20000000000000018E1	20	21	4.12780503620571970E-1 / 1.07261580036533788E2
3.20000000000000018E1	20	22	4.12729828725045955E-1 / 1.07254369190447707E2
3.20000000000000018E1	20	23	4.12679332200117521E-1 / 1.07247114459060477E2
3.20000000000000018E1	20	24	4.12628959256867223E-1 / 1.07239805199302340E2
3.20000000000000018E1	20	25	4.12578655146437168E-1 / 1.07232430759122588E2
3.20000000000000018E1	20	26	4.12528365160841481E-1 / 1.07224980477431364E2
3.20000000000000018E1	20	27	4.12478034633918256E-1 / 1.07217443684013003E2
3.20000000000000018E1	20	28	4.12427608942426982E-1 / 1.07209809699411229E2
3.20000000000000018E1	20	29	4.12377033507287116E-1 / 1.07202067834786274E2
3.20000000000000018E1	20	30	4.12326253794963904E-1 / 1.07194207391743346E2
3.20000000000000018E1	20	31	4.12275215318996491E-1 / 1.07186217662133254E2
3.20000000000000018E1	20	32	4.12223863641671784E-1 / 1.07178087927824217E2
3.20000000000000018E1	20	33	4.12172144375843619E-1 / 1.07169807460445710E2
3.20000000000000018E1	20	34	4.12120003186896700E-1 / 1.07161365521103735E2
3.20000000000000018E1	20	35	4.12067385794858154E-1 / 1.07152751360067722E2
3.20000000000000018E1	20	36	4.12014237976654041E-1 / 1.07143954216429016E2
3.20000000000000018E1	20	37	4.11960505568512936E-1 / 1.07134963317730958E2
3.20000000000000018E1	20	38	4.11906134468517759E-1 / 1.07125767879570377E2
3.20000000000000018E1	20	39	4.11851070639304773E-1 / 1.07116357105170712E2
3.20000000000000018E1	20	40	4.11795260110910721E-1 / 1.07106720184926663E2
3.20000000000000018E1	20	41	4.11738648983768929E-1 / 1.07096846295920001E2
3.20000000000000018E1	20	42	4.11681183431855846E-1 / 1.07086724601407157E2
3.20000000000000018E1	20	43	4.11622809705985482E-1 / 1.07076344250278033E2
3.20000000000000018E1	20	44	4.11563474137257046E-1 / 1.07065694376486320E2
3.20000000000000018E1	20	45	4.11503123140651983E-1 / 1.07054764098450983E2
3.20000000000000018E1	20	46	4.11441703218783683E-1 / 1.07043542518429180E2
3.20000000000000018E1	20	47	4.11379160965800139E-1 / 1.07032018721860744E2
3.20000000000000018E1	20	48	4.11315443071440345E-1 / 1.07020181776683287E2
3.20000000000000018E1	20	49	4.11250496325243198E-1 / 1.07008020732619369E2
3.20000000000000018E1	20	50	4.11184267620915023E-1 / 1.06995524620434157E2
3.20000000000000018E1	20	51	4.11116703960849161E-1 / 1.06982682451164823E2
3.20000000000000018E1	20	52	4.11047752460806404E-1 / 1.06969483215320738E2
3.20000000000000018E1	20	53	4.10977360354750498E-1 / 1.06955915882054908E2
3.20000000000000018E1	20	54	4.10905474999844245E-1 / 1.06941969398306713E2
3.20000000000000018E1	20	55	4.10832043881605280E-1 / 1.06927632687915208E2
3.20000000000000018E1	20	56	4.10757014619223604E-1 / 1.06912894650703971E2
3.20000000000000018E1	20	57	4.10680334971040661E-1 / 1.06897744161536656E2
3.20000000000000018E1	20	58	4.10601952840193274E-1 / 1.06882170069343485E2
3.20000000000000018E1	20	59	4.10521816280422236E-1 / 1.06866161196118847E2
3.20000000000000018E1	20	60	4.10439873502046382E-1 / 1.06849706335889527E2
3.20000000000000018E1	20	61	4.10356072878106559E-1 / 1.06832794253653907E2
3.20000000000000018E1	20	62	4.10270362950676670E-1 / 1.06815413684292126E2
3.20000000000000018E1	20	63	4.10182692437347818E-1 / 1.06797553331446426E2
3.20000000000000018E1	20	64	4.10093010237882627E-1 / 1.06779201866372997E2
3.20000000000000018E1	20	65	4.10001265441046403E-1 / 1.06760347926763832E2
3.20000000000000018E1	20	66	4.09907407331612017E-1 / 1.06740980115539519E2
3.20000000000000018E1	20	67	4.09811385397544292E-1 / 1.06721086999612602E2
3.20000000000000018E1	20	68	4.09713149337362470E-1 / 1.06700657108621355E2
3.20000000000000018E1	20	69	4.09612649067686707E-1 / 1.06679678933634237E2
3.20000000000000018E1	20	70	4.09509834730966027E-1 / 1.06658140925824552E2
3.20000000000000018E1	20	71	4.09404656703394121E-1 / 1.06636031495115757E2
3.20000000000000018E1	20	72	4.09297065603011401E-1 / 1.06613339008797081E2
3.20000000000000018E1	20	73	4.09187012297999875E-1 / 1.06590051790109164E2
3.20000000000000018E1	20	74	4.09074447915168804E-1 / 1.06566158116800591E2
3.20000000000000018E1	20	75	4.08959323848637180E-1 / 1.06541646219653940E2
3.20000000000000018E1	20	76	4.08841591768713464E-1 / 1.06516504280982716E2
3.20000000000000018E1	20	77	4.08721203630975705E-1 / 1.06490720433097907E2
3.20000000000000018E1	20	78	4.08598111685556020E-1 / 1.06464282756744910E2
3.20000000000000018E1	20	79	4.08472268486630874E-1 / 1.06437179279510641E2
3.20000000000000018E1	20	80	4.08343626902120072E-1 / 1.06409397974200415E2
3.20000000000000018E1	20	81	4.08212140123598655E-1 / 1.06380926757185224E2
3.20000000000000018E1	20	82	4.08077761676423822E-1 / 1.06351753486718592E2
3.20000000000000018E1	20	83	4.07940445430081233E-1 / 1.06321865961223838E2
3.20000000000000018E1	20	84	4.07800145608752551E-1 / 1.06291251917551111E2
3.20000000000000018E1	20	85	4.07656816802108768E-1 / 1.06259899029204274E2
3.20000000000000018E1	20	86	4.07510413976333385E-1 / 1.06227794904537953E2
3.20000000000000018E1	20	87	4.07360892485377590E-1 / 1.06194927084924418E2
3.20000000000000018E1	20	88	4.07208208082452128E-1 / 1.06161283042890431E2
3.20000000000000018E1	20	89	4.07052316931760938E-1 / 1.06126850180224164E2
3.20000000000000018E1	20	90	4.06893175620477887E-1 / 1.06091615826051866E2
3.20000000000000018E1	20	91	4.06730741170973609E-1 / 1.06055567234884829E2
3.20000000000000018E1	20	92	4.06564971053294943E-1 / 1.06018691584636215E2
3.20000000000000018E1	20	93	4.06395823197902040E-1 / 1.05980975974608116E2
3.20000000000000018E1	20	94	4.06223256008668354E-1 / 1.05942407423448559E2
3.20000000000000018E1	20	95	4.06047228376145952E-1 / 1.05902972867079215E2
3.20000000000000018E1	20	96	4.05867699691104455E-1 / 1.05862659156592809E2
3.20000000000000018E1	20	97	4.05684629858345502E-1 / 1.05821453056121428E2
3.20000000000000018E1	20	98	4.05497979310799117E-1 / 1.05779341240675118E2

level	number	indep(index, 1)	PAE_contours[4, 20, ::]
3.20000000000000018E1	21	0	4.35966429063059646E-1 / 1.09313138390947429E2
3.20000000000000018E1	21	1	4.35505092433103869E-1 / 1.09278522883101603E2
3.20000000000000018E1	21	2	4.35049316808876174E-1 / 1.09244183789942784E2
3.20000000000000018E1	21	3	4.34599167228358141E-1 / 1.09210131003846134E2
3.20000000000000018E1	21	4	4.34154708610625217E-1 / 1.09176374457342651E2
3.20000000000000018E1	21	5	4.33716005759265499E-1 / 1.09142924121566876E2
3.20000000000000018E1	21	6	4.33283123365934308E-1 / 1.09109790004658658E2
3.20000000000000018E1	21	7	4.32856126014046616E-1 / 1.09076982150119628E2
3.20000000000000018E1	21	8	4.32435078182607491E-1 / 1.09044510635123282E2
3.20000000000000018E1	21	9	4.32020044250180657E-1 / 1.09012385568779901E2
3.20000000000000018E1	21	10	4.31611088498996232E-1 / 1.08980617090355558E2
3.20000000000000018E1	21	11	4.31208275119196927E-1 / 1.08949215367445573E2
3.20000000000000018E1	21	12	4.30811668213223165E-1 / 1.08918190594102660E2
3.20000000000000018E1	21	13	4.30421311095205628E-1 / 1.08887551005750427E2
3.20000000000000018E1	21	14	4.30037164243172221E-1 / 1.08857296901895606E2
3.20000000000000018E1	21	15	4.29659167526773178E-1 / 1.08827426549605022E2
3.20000000000000018E1	21	16	4.29287260927460324E-1 / 1.08797938160641805E2
3.20000000000000018E1	21	17	4.28921384537493111E-1 / 1.08768829892022478E2
3.20000000000000018E1	21	18	4.28561478558922992E-1 / 1.08740099846582416E2
3.20000000000000018E1	21	19	4.28207483302559488E-1 / 1.08711746073549143E2
3.20000000000000018E1	21	20	4.27859339186918675E-1 / 1.08683766569123264E2
3.20000000000000018E1	21	21	4.27516986737151150E-1 / 1.08656159277066733E2
3.20000000000000018E1	21	22	4.27180366583956950E-1 / 1.08628922089297708E2
3.20000000000000018E1	21	23	4.26849419462480295E-1 / 1.08602052846492425E2
3.20000000000000018E1	21	24	4.26524086211192177E-1 / 1.08575549338692623E2
3.20000000000000018E1	21	25	4.26204307770755442E-1 / 1.08549409305919187E2
3.20000000000000018E1	21	26	4.25890025182877530E-1 / 1.08523630438791163E2
3.20000000000000018E1	21	27	4.25581179589149716E-1 / 1.08498210379149773E2
3.20000000000000018E1	21	28	4.25277712229872851E-1 / 1.08473146720687197E2
3.20000000000000018E1	21	29	4.24979564442872171E-1 / 1.08448437009579868E2
3.20000000000000018E1	21	30	4.24686677662300482E-1 / 1.08424078745125518E2
3.20000000000000018E1	21	31	4.24398993417431836E-1 / 1.08400069380384290E2
3.20000000000000018E1	21	32	4.24116453331443299E-1 / 1.08376406322822927E2
3.20000000000000018E1	21	33	4.23838999120191229E-1 / 1.08353086934962040E2
3.20000000000000018E1	21	34	4.23566572590976609E-1 / 1.08330108535026048E2
3.20000000000000018E1	21	35	4.23299115641303292E-1 / 1.08307468397595530E2
3.20000000000000018E1	21	36	4.23036570257630551E-1 / 1.08285163754261293E2
3.20000000000000018E1	21	37	4.22778878514119061E-1 / 1.08263191794280544E2
3.20000000000000018E1	21	38	4.22525982571370662E-1 / 1.08241549665233983E2
3.20000000000000018E1	21	39	4.22277824675165014E-1 / 1.08220234473684052E2
3.20000000000000018E1	21	40	4.22034347155191192E-1 / 1.08199243285834057E2
3.20000000000000018E1	21	41	4.21795492423775720E-1 / 1.08178573128187283E2
3.20000000000000018E1	21	42	4.21561202974609461E-1 / 1.08158220988206555E2
3.20000000000000018E1	21	43	4.21331421381471127E-1 / 1.08138183814973177E2
3.20000000000000018E1	21	44	4.21106090296950430E-1 / 1.08118458519845628E2
3.20000000000000018E1	21	45	4.20885152451169997E-1 / 1.08099041977117238E2
3.20000000000000018E1	21	46	4.20668550650508166E-1 / 1.08079931024672615E2
3.20000000000000018E1	21	47	4.20456227776321612E-1 / 1.08061122464642767E2
3.20000000000000018E1	21	48	4.20248126783670095E-1 / 1.08042613064058446E2
3.20000000000000018E1	21	49	4.20044190700042641E-1 / 1.08024399555501427E2
3.20000000000000018E1	21	50	4.19844362624086731E-1 / 1.08006478637753323E2
3.20000000000000018E1	21	51	4.19648585724340695E-1 / 1.07988846976442110E2
3.20000000000000018E1	21	52	4.19456803237969567E-1 / 1.07971501204685594E2
3.20000000000000018E1	21	53	4.19268958469505826E-1 / 1.07954437923731628E2
3.20000000000000018E1	21	54	4.19084994789595111E-1 / 1.07937653703595204E2
3.20000000000000018E1	21	55	4.18904855633747619E-1 / 1.07921145083691616E2
3.20000000000000018E1	21	56	4.18728484501094922E-1 / 1.07904908573465952E2
3.20000000000000018E1	21	57	4.18555824953154865E-1 / 1.07888940653018239E2
3.20000000000000018E1	21	58	4.18386820612602772E-1 / 1.07873237773724173E2
3.20000000000000018E1	21	59	4.18221415162050913E-1 / 1.07857796358851288E2
3.20000000000000018E1	21	60	4.18059552342835694E-1 / 1.07842612804170335E2
3.20000000000000018E1	21	61	4.17901175953815773E-1 / 1.07827683478561154E2
3.20000000000000018E1	21	62	4.17746229850176487E-1 / 1.07813004724613726E2
3.20000000000000018E1	21	63	4.17594657942246794E-1 / 1.07798572859223230E2
3.20000000000000018E1	21	64	4.17446404194325904E-1 / 1.07784384174179459E2
3.20000000000000018E1	21	65	4.17301412623520029E-1 / 1.07770434936750448E2
3.20000000000000018E1	21	66	4.17159627298591662E-1 / 1.07756721390259513E2
3.20000000000000018E1	21	67	4.17020992338819596E-1 / 1.07743239754656228E2
3.20000000000000018E1	21	68	4.16885451912873073E-1 / 1.07729986227080632E2
3.20000000000000018E1	21	69	4.16752950237695696E-1 / 1.07716956982420586E2
3.20000000000000018E1	21	70	4.16623431577406045E-1 / 1.07704148173862491E2
3.20000000000000018E1	21	71	4.16496840242208588E-1 / 1.07691555933434380E2
3.20000000000000018E1	21	72	4.16373120587321921E-1 / 1.07679176372541940E2
3.20000000000000018E1	21	73	4.16252217011917747E-1 / 1.07667005582497111E2
3.20000000000000018E1	21	74	4.16134073958078154E-1 / 1.07655039635038707E2
