level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.33468600367363432E1	5	33	4.15499794190729776E-1 / 1.10832465488944409E2
1.33468600367363432E1	5	34	4.15520535515674716E-1 / 1.10807798147231362E2
1.33468600367363432E1	5	35	4.15542597652475099E-1 / 1.10783063299928575E2
1.33468600367363432E1	5	36	4.15565974099818636E-1 / 1.10758268183229336E2
1.33468600367363432E1	5	37	4.15590658268639057E-1 / 1.10733420031259788E2
1.33468600367363432E1	5	38	4.15616643481609493E-1 / 1.10708526075829106E2
1.33468600367363432E1	5	39	4.15643922972704072E-1 / 1.10683593546182002E2
1.33468600367363432E1	5	40	4.15672489886825236E-1 / 1.10658629668753616E2
1.33468600367363432E1	5	41	4.15702337279497414E-1 / 1.10633641666926907E2
1.33468600367363432E1	5	42	4.15733458116626853E-1 / 1.10608636760792622E2
1.33468600367363432E1	5	43	4.15765845274327983E-1 / 1.10583622166911733E2
1.33468600367363432E1	5	44	4.15799491538815502E-1 / 1.10558605098080776E2
1.33468600367363432E1	5	45	4.15834389606362365E-1 / 1.10533592763099664E2
1.33468600367363432E1	5	46	4.15870532083324740E-1 / 1.10508592366542580E2
1.33468600367363432E1	5	47	4.15907911486231718E-1 / 1.10483611108531332E2
1.33468600367363432E1	5	48	4.15946520241940565E-1 / 1.10458656184512138E2
1.33468600367363432E1	5	49	4.15986350687859296E-1 / 1.10433734785035131E2
1.33468600367363432E1	5	50	4.16027395072233119E-1 / 1.10408854095536801E2
1.33468600367363432E1	5	51	4.16069645554496503E-1 / 1.10384021296125878E2
1.33468600367363432E1	5	52	4.16113094205691425E-1 / 1.10359243561372122E2
1.33468600367363432E1	5	53	4.16157733008950181E-1 / 1.10334528060098580E2
1.33468600367363432E1	5	54	4.16203553860042952E-1 / 1.10309881955176925E2
1.33468600367363432E1	5	55	4.16250548567991174E-1 / 1.10285312403326241E2
1.33468600367363432E1	5	56	4.16298708855744426E-1 / 1.10260826554915337E2
1.33468600367363432E1	5	57	4.16348026360922940E-1 / 1.10236431553768433E2
1.33468600367363432E1	5	58	4.16398492636624074E-1 / 1.10212134536974227E2
1.33468600367363432E1	5	59	4.16450099152293252E-1 / 1.10187942634698866E2
1.33468600367363432E1	5	60	4.16502837294658601E-1 / 1.10163862970002269E2
1.33468600367363432E1	5	61	4.16556698368730327E-1 / 1.10139902658658251E2
1.33468600367363432E1	5	62	4.16611673598863153E-1 / 1.10116068808978373E2
1.33468600367363432E1	5	63	4.16667754129882439E-1 / 1.10092368521639439E2
1.33468600367363432E1	5	64	4.16724931028274259E-1 / 1.10068808889515157E2
1.33468600367363432E1	5	65	4.16783195283438257E-1 / 1.10045396997511125E2
1.33468600367363432E1	5	66	4.16842537809003311E-1 / 1.10022139922404261E2
1.33468600367363432E1	5	67	4.16902949444206694E-1 / 1.09999044732685869E2
1.33468600367363432E1	5	68	4.16964420955335502E-1 / 1.09976118488408625E2
1.33468600367363432E1	5	69	4.17026943037230868E-1 / 1.09953368241037941E2
1.33468600367363432E1	5	70	4.17090506314853915E-1 / 1.09930801033306969E2
1.33468600367363432E1	5	71	4.17155101344913959E-1 / 1.09908423899075958E2
1.33468600367363432E1	5	72	4.17220718617558894E-1 / 1.09886243863195654E2
1.33468600367363432E1	5	73	4.17287348558127658E-1 / 1.09864267941374694E2
1.33468600367363432E1	5	74	4.17354981528961755E-1 / 1.09842503140051440E2
1.33468600367363432E1	5	75	4.17423607831282162E-1 / 1.09820956456269814E2
1.33468600367363432E1	5	76	4.17493217707122355E-1 / 1.09799634877559282E2
1.33468600367363432E1	5	77	4.17563801341326890E-1 / 1.09778545381819281E2
1.33468600367363432E1	5	78	4.17635348863606559E-1 / 1.09757694937207817E2
1.33468600367363432E1	5	79	4.17707850350656607E-1 / 1.09737090502034085E2
1.33468600367363432E1	5	80	4.17781295828334009E-1 / 1.09716739024655752E2
1.33468600367363432E1	5	81	4.17855675273894711E-1 / 1.09696647443380124E2
1.33468600367363432E1	5	82	4.17930978618290805E-1 / 1.09676822686369935E2
1.33468600367363432E1	5	83	4.18007195748526783E-1 / 1.09657271671553236E2
1.33468600367363432E1	5	84	4.18084316510075826E-1 / 1.09638001306537491E2
1.33468600367363432E1	5	85	4.18162330709354269E-1 / 1.09619018488528286E2
1.33468600367363432E1	5	86	4.18241228116255481E-1 / 1.09600330104251831E2
1.33468600367363432E1	5	87	4.18320998466741933E-1 / 1.09581943029882245E2
1.33468600367363432E1	5	88	4.18401631465496493E-1 / 1.09563864130972677E2
1.33468600367363432E1	5	89	4.18483116788629772E-1 / 1.09546100262391066E2
1.33468600367363432E1	5	90	4.18565444086448757E-1 / 1.09528658268259660E2
1.33468600367363432E1	5	91	4.18648602986279617E-1 / 1.09511544981899278E2
1.33468600367363432E1	5	92	4.18732583095350908E-1 / 1.09494767225777379E2
1.33468600367363432E1	5	93	4.18817374003731313E-1 / 1.09478331811460383E2
1.33468600367363432E1	5	94	4.18902965287327689E-1 / 1.09462245539570335E2
1.33468600367363432E1	5	95	4.18989346510936578E-1 / 1.09446515199745376E2
1.33468600367363432E1	5	96	4.19076507231355055E-1 / 1.09431147570604503E2
1.33468600367363432E1	5	97	4.19164437000545842E-1 / 1.09416149419716335E2
1.33468600367363432E1	5	98	4.19253125368860680E-1 / 1.09401527503571794E2
level	number	indep(index, 1)	GainTransducerContours[0, 5, ::]
1.33468600367363432E1	6	0	4.22575790211109314E-1 / 1.12519016097121516E2
1.33468600367363432E1	6	1	4.22483391197432301E-1 / 1.12512913816085391E2
1.33468600367363432E1	6	2	4.22391000089747504E-1 / 1.12506825830220736E2
1.33468600367363432E1	6	3	4.22298605366885216E-1 / 1.12500755567225608E2
1.33468600367363432E1	6	4	4.22206215965110498E-1 / 1.12494701299270106E2
1.33468600367363432E1	6	5	4.22113845944214461E-1 / 1.12488660007849672E2
1.33468600367363432E1	6	6	4.22021509373476622E-1 / 1.12482628672620533E2
1.33468600367363432E1	6	7	4.21929220331618282E-1 / 1.12476604271395986E2
1.33468600367363432E1	6	8	4.21836992906768415E-1 / 1.12470583780145050E2
1.33468600367363432E1	6	9	4.21744841196440579E-1 / 1.12464564172992532E2
1.33468600367363432E1	6	10	4.21652779307522696E-1 / 1.12458542422221930E2
1.33468600367363432E1	6	11	4.21560821356277415E-1 / 1.12452515498279437E2
1.33468600367363432E1	6	12	4.21468981468354453E-1 / 1.12446480369780799E2
1.33468600367363432E1	6	13	4.21377273778816530E-1 / 1.12440434003519796E2
1.33468600367363432E1	6	14	4.21285712432173742E-1 / 1.12434373364478635E2
1.33468600367363432E1	6	15	4.21194311582432945E-1 / 1.12428295415841073E2
1.33468600367363432E1	6	16	4.21103085393157084E-1 / 1.12422197119006784E2
1.33468600367363432E1	6	17	4.21012048037536957E-1 / 1.12416075433608365E2
1.33468600367363432E1	6	18	4.20921213698474883E-1 / 1.12409927317530256E2
1.33468600367363432E1	6	19	4.20830596568679471E-1 / 1.12403749726929725E2
1.33468600367363432E1	6	20	4.20740210850773533E-1 / 1.12397539616259978E2
1.33468600367363432E1	6	21	4.20650070757412387E-1 / 1.12391293938295367E2
1.33468600367363432E1	6	22	4.20560190511415222E-1 / 1.12385009644158829E2
1.33468600367363432E1	6	23	4.20470584345907650E-1 / 1.12378683683351221E2
1.33468600367363432E1	6	24	4.20381266504475892E-1 / 1.12372313003782964E2
1.33468600367363432E1	6	25	4.20292251241333314E-1 / 1.12365894551807832E2
1.33468600367363432E1	6	26	4.20203552821498949E-1 / 1.12359425272258728E2
1.33468600367363432E1	6	27	4.20115185520987389E-1 / 1.12352902108485830E2
1.33468600367363432E1	6	28	4.20027163627010580E-1 / 1.12346322002396692E2
1.33468600367363432E1	6	29	4.19939501438191609E-1 / 1.12339681894498633E2
1.33468600367363432E1	6	30	4.19852213264790741E-1 / 1.12332978723943278E2
1.33468600367363432E1	6	31	4.19765313428942832E-1 / 1.12326209428573320E2
1.33468600367363432E1	6	32	4.19678816264906107E-1 / 1.12319370944971397E2
1.33468600367363432E1	6	33	4.19592736119324439E-1 / 1.12312460208511156E2
1.33468600367363432E1	6	34	4.19507087351499841E-1 / 1.12305474153410612E2
1.33468600367363432E1	6	35	4.19421884333676864E-1 / 1.12298409712787728E2
1.33468600367363432E1	6	36	4.19337141451340933E-1 / 1.12291263818717968E2
1.33468600367363432E1	6	37	4.19252873103525303E-1 / 1.12284033402294581E2
1.33468600367363432E1	6	38	4.19169093703132578E-1 / 1.12276715393690463E2
1.33468600367363432E1	6	39	4.19085817677267070E-1 / 1.12269306722222839E2
1.33468600367363432E1	6	40	4.19003059467577721E-1 / 1.12261804316419811E2
1.33468600367363432E1	6	41	4.18920833530615955E-1 / 1.12254205104089477E2
1.33468600367363432E1	6	42	4.18839154338201425E-1 / 1.12246506012390856E2
1.33468600367363432E1	6	43	4.18758036377802689E-1 / 1.12238703967907671E2
1.33468600367363432E1	6	44	4.18677494152928720E-1 / 1.12230795896723867E2
1.33468600367363432E1	6	45	4.18597542183530980E-1 / 1.12222778724501770E2
1.33468600367363432E1	6	46	4.18518195006418825E-1 / 1.12214649376562359E2
1.33468600367363432E1	6	47	4.18439467175686275E-1 / 1.12206404777967839E2
1.33468600367363432E1	6	48	4.18361373263149616E-1 / 1.12198041853606645E2
1.33468600367363432E1	6	49	4.18283927858797622E-1 / 1.12189557528280548E2
1.33468600367363432E1	6	50	4.18207145571253669E-1 / 1.12180948726794294E2
1.33468600367363432E1	6	51	4.18131041028247807E-1 / 1.12172212374047442E2
1.33468600367363432E1	6	52	4.18055628877103036E-1 / 1.12163345395128400E2
1.33468600367363432E1	6	53	4.17980923785230729E-1 / 1.12154344715411147E2
1.33468600367363432E1	6	54	4.17906940440639385E-1 / 1.12145207260653978E2
1.33468600367363432E1	6	55	4.17833693552453500E-1 / 1.12135929957100711E2
1.33468600367363432E1	6	56	4.17761197851445587E-1 / 1.12126509731584223E2
1.33468600367363432E1	6	57	4.17689468090577964E-1 / 1.12116943511632328E2
1.33468600367363432E1	6	58	4.17618519045557601E-1 / 1.12107228225576150E2
1.33468600367363432E1	6	59	4.17548365515400643E-1 / 1.12097360802660617E2
1.33468600367363432E1	6	60	4.17479022323010174E-1 / 1.12087338173157569E2
1.33468600367363432E1	6	61	4.17410504315764008E-1 / 1.12077157268481065E2
1.33468600367363432E1	6	62	4.17342826366114128E-1 / 1.12066815021305244E2
1.33468600367363432E1	6	63	4.17276003372197479E-1 / 1.12056308365684343E2
1.33468600367363432E1	6	64	4.17210050258458143E-1 / 1.12045634237175418E2
1.33468600367363432E1	6	65	4.17144981976280249E-1 / 1.12034789572963089E2
1.33468600367363432E1	6	66	4.17080813504632353E-1 / 1.12023771311987130E2
1.33468600367363432E1	6	67	4.17017559850722730E-1 / 1.12012576395071983E2
1.33468600367363432E1	6	68	4.16955236050665778E-1 / 1.12001201765059144E2
1.33468600367363432E1	6	69	4.16893857170158988E-1 / 1.11989644366941610E2
1.33468600367363432E1	6	70	4.16833438305171811E-1 / 1.11977901148000925E2
1.33468600367363432E1	6	71	4.16773994582644036E-1 / 1.11965969057946646E2
1.33468600367363432E1	6	72	4.16715541161196157E-1 / 1.11953845049058143E2
1.33468600367363432E1	6	73	4.16658093231849680E-1 / 1.11941526076329056E2
1.33468600367363432E1	6	74	4.16601666018758188E-1 / 1.11929009097613763E2
1.33468600367363432E1	6	75	4.16546274779949588E-1 / 1.11916291073776786E2
1.33468600367363432E1	6	76	4.16491934808078135E-1 / 1.11903368968844319E2
1.33468600367363432E1	6	77	4.16438661431187196E-1 / 1.11890239750158260E2
1.33468600367363432E1	6	78	4.16386470013482235E-1 / 1.11876900388532796E2
1.33468600367363432E1	6	79	4.16335375956115161E-1 / 1.11863347858413276E2
1.33468600367363432E1	6	80	4.16285394697976496E-1 / 1.11849579138037680E2
1.33468600367363432E1	6	81	4.16236541716500064E-1 / 1.11835591209600471E2
1.33468600367363432E1	6	82	4.16188832528477271E-1 / 1.11821381059418989E2
1.33468600367363432E1	6	83	4.16142282690879561E-1 / 1.11806945678102077E2
1.33468600367363432E1	6	84	4.16096907801692950E-1 / 1.11792282060721515E2
1.33468600367363432E1	6	85	4.16052723500761257E-1 / 1.11777387206985579E2
1.33468600367363432E1	6	86	4.16009745470639114E-1 / 1.11762258121415337E2
1.33468600367363432E1	6	87	4.15967989437454300E-1 / 1.11746891813523153E2
1.33468600367363432E1	6	88	4.15927471171780816E-1 / 1.11731285297993899E2
1.33468600367363432E1	6	89	4.15888206489518986E-1 / 1.11715435594868495E2
1.33468600367363432E1	6	90	4.15850211252787272E-1 / 1.11699339729729852E2
1.33468600367363432E1	6	91	4.15813501370821736E-1 / 1.11682994733891516E2
1.33468600367363432E1	6	92	4.15778092800885002E-1 / 1.11666397644588411E2
1.33468600367363432E1	6	93	4.15744001549184183E-1 / 1.11649545505170478E2
1.33468600367363432E1	6	94	4.15711243671797259E-1 / 1.11632435365298432E2
1.33468600367363432E1	6	95	4.15679835275608500E-1 / 1.11615064281142096E2
1.33468600367363432E1	6	96	4.15649792519252692E-1 / 1.11597429315581143E2
1.33468600367363432E1	6	97	4.15621131614066996E-1 / 1.11579527538408474E2
1.33468600367363432E1	6	98	4.15593868825051516E-1 / 1.11561356026535829E2
level	number	indep(index, 1)	GainTransducerContours[0, 6, ::]
1.33468600367363432E1	7	0	4.34329259899189157E-1 / 1.12440563870694299E2
1.33468600367363432E1	7	1	4.34155938132241115E-1 / 1.12455191696176304E2
1.33468600367363432E1	7	2	4.33984276406224012E-1 / 1.12469398938721921E2
1.33468600367363432E1	7	3	4.33814255706291707E-1 / 1.12483189518619464E2
1.33468600367363432E1	7	4	4.33645857119767619E-1 / 1.12496567374094147E2
1.33468600367363432E1	7	5	4.33479061833862733E-1 / 1.12509536461011495E2
1.33468600367363432E1	7	6	4.33313851133408612E-1 / 1.12522100752583376E2
1.33468600367363432E1	7	7	4.33150206398605420E-1 / 1.12534264239077397E2
1.33468600367363432E1	7	8	4.32988109102785845E-1 / 1.12546030927528640E2
1.33468600367363432E1	7	9	4.32827540810195366E-1 / 1.12557404841454600E2
1.33468600367363432E1	7	10	4.32668483173788498E-1 / 1.12568390020572795E2
1.33468600367363432E1	7	11	4.32510917933041394E-1 / 1.12578990520521449E2
1.33468600367363432E1	7	12	4.32354826911783352E-1 / 1.12589210412582719E2
1.33468600367363432E1	7	13	4.32200192016042894E-1 / 1.12599053783409286E2
1.33468600367363432E1	7	14	4.32046995231914277E-1 / 1.12608524734753290E2
1.33468600367363432E1	7	15	4.31895218623440336E-1 / 1.12617627383198426E2
1.33468600367363432E1	7	16	4.31744844330514255E-1 / 1.12626365859895028E2
1.33468600367363432E1	7	17	4.31595854566800696E-1 / 1.12634744310297696E2
1.33468600367363432E1	7	18	4.31448231617673805E-1 / 1.12642766893906154E2
1.33468600367363432E1	7	19	4.31301957838177330E-1 / 1.12650437784008739E2
1.33468600367363432E1	7	20	4.31157015651001796E-1 / 1.12657761167428871E2
1.33468600367363432E1	7	21	4.31013387544482907E-1 / 1.12664741244274569E2
1.33468600367363432E1	7	22	4.30871056070619307E-1 / 1.12671382227690442E2
1.33468600367363432E1	7	23	4.30730003843111398E-1 / 1.12677688343613136E2
1.33468600367363432E1	7	24	4.30590213535420219E-1 / 1.12683663830529168E2
1.33468600367363432E1	7	25	4.30451667878847033E-1 / 1.12689312939236030E2
1.33468600367363432E1	7	26	4.30314349660634932E-1 / 1.12694639932605933E2
1.33468600367363432E1	7	27	4.30178241722090604E-1 / 1.12699649085352616E2
1.33468600367363432E1	7	28	4.30043326956729022E-1 / 1.12704344683801105E2
1.33468600367363432E1	7	29	4.29909588308438551E-1 / 1.12708731025660125E2
1.33468600367363432E1	7	30	4.29777008769669155E-1 / 1.12712812419797825E2
1.33468600367363432E1	7	31	4.29645571379642899E-1 / 1.12716593186020031E2
1.33468600367363432E1	7	32	4.29515259222586021E-1 / 1.12720077654851680E2
1.33468600367363432E1	7	33	4.29386055425984914E-1 / 1.12723270167321110E2
1.33468600367363432E1	7	34	4.29257943158863853E-1 / 1.12726175074747270E2
1.33468600367363432E1	7	35	4.29130905630086978E-1 / 1.12728796738529846E2
1.33468600367363432E1	7	36	4.29004926086682392E-1 / 1.12731139529942403E2
1.33468600367363432E1	7	37	4.28879987812191477E-1 / 1.12733207829928417E2
1.33468600367363432E1	7	38	4.28756074125039710E-1 / 1.12735006028900342E2
1.33468600367363432E1	7	39	4.28633168376933149E-1 / 1.12736538526541441E2
1.33468600367363432E1	7	40	4.28511253951278182E-1 / 1.12737809731610850E2
1.33468600367363432E1	7	41	4.28390314261625527E-1 / 1.12738824061751441E2
1.33468600367363432E1	7	42	4.28270332750139016E-1 / 1.12739585943300624E2
1.33468600367363432E1	7	43	4.28151292886088264E-1 / 1.12740099811104333E2
1.33468600367363432E1	7	44	4.28033178164366657E-1 / 1.12740370108333798E2
1.33468600367363432E1	7	45	4.27915972104034203E-1 / 1.12740401286305492E2
1.33468600367363432E1	7	46	4.27799658246884551E-1 / 1.12740197804303799E2
1.33468600367363432E1	7	47	4.27684220156038464E-1 / 1.12739764129407116E2
1.33468600367363432E1	7	48	4.27569641414561463E-1 / 1.12739104736316653E2
1.33468600367363432E1	7	49	4.27455905624107579E-1 / 1.12738224107188256E2
1.33468600367363432E1	7	50	4.27342996403588593E-1 / 1.12737126731467563E2
1.33468600367363432E1	7	51	4.27230897387868147E-1 / 1.12735817105727842E2
1.33468600367363432E1	7	52	4.27119592226483302E-1 / 1.12734299733511167E2
1.33468600367363432E1	7	53	4.27009064582390341E-1 / 1.12732579125172427E2
1.33468600367363432E1	7	54	4.26899298130738103E-1 / 1.12730659797726696E2
1.33468600367363432E1	7	55	4.26790276557665571E-1 / 1.12728546274699282E2
1.33468600367363432E1	7	56	4.26681983559128142E-1 / 1.12726243085979361E2
1.33468600367363432E1	7	57	4.26574402839748501E-1 / 1.12723754767676199E2
1.33468600367363432E1	7	58	4.26467518111694588E-1 / 1.12721085861978976E2
1.33468600367363432E1	7	59	4.26361313093583760E-1 / 1.12718240917019319E2
1.33468600367363432E1	7	60	4.26255771509414672E-1 / 1.12715224486737253E2
1.33468600367363432E1	7	61	4.26150877087524194E-1 / 1.12712041130750107E2
1.33468600367363432E1	7	62	4.26046613559573117E-1 / 1.12708695414224747E2
1.33468600367363432E1	7	63	4.25942964659557344E-1 / 1.12705191907752877E2
1.33468600367363432E1	7	64	4.25839914122846697E-1 / 1.12701535187229518E2
1.33468600367363432E1	7	65	4.25737445685251004E-1 / 1.12697729833734606E2
1.33468600367363432E1	7	66	4.25635543082112200E-1 / 1.12693780433418089E2
1.33468600367363432E1	7	67	4.25534190047425742E-1 / 1.12689691577387885E2
1.33468600367363432E1	7	68	4.25433370312987247E-1 / 1.12685467861601141E2
1.33468600367363432E1	7	69	4.25333067607567816E-1 / 1.12681113886759054E2
1.33468600367363432E1	7	70	4.25233265656116277E-1 / 1.12676634258204444E2
1.33468600367363432E1	7	71	4.25133948178989129E-1 / 1.12672033585823028E2
1.33468600367363432E1	7	72	4.25035098891207586E-1 / 1.12667316483947699E2
1.33468600367363432E1	7	73	4.24936701501743563E-1 / 1.12662487571266268E2
1.33468600367363432E1	7	74	4.24838739712831170E-1 / 1.12657551470732331E2
1.33468600367363432E1	7	75	4.24741197219307853E-1 / 1.12652512809479610E2
1.33468600367363432E1	7	76	4.24644057707982903E-1 / 1.12647376218739659E2
1.33468600367363432E1	7	77	4.24547304857032692E-1 / 1.12642146333762772E2
1.33468600367363432E1	7	78	4.24450922335425318E-1 / 1.12636827793742289E2
1.33468600367363432E1	7	79	4.24354893802372235E-1 / 1.12631425241742367E2
1.33468600367363432E1	7	80	4.24259202906807609E-1 / 1.12625943324629074E2
1.33468600367363432E1	7	81	4.24163833286896885E-1 / 1.12620386693004915E2
1.33468600367363432E1	7	82	4.24068768569571830E-1 / 1.12614760001146719E2
1.33468600367363432E1	7	83	4.23973992370095409E-1 / 1.12609067906947069E2
1.33468600367363432E1	7	84	4.23879488291652606E-1 / 1.12603315071859011E2
1.33468600367363432E1	7	85	4.23785239924971613E-1 / 1.12597506160844496E2
1.33468600367363432E1	7	86	4.23691230847971489E-1 / 1.12591645842326038E2
1.33468600367363432E1	7	87	4.23597444625438957E-1 / 1.12585738788141931E2
1.33468600367363432E1	7	88	4.23503864808733610E-1 / 1.12579789673505126E2
1.33468600367363432E1	7	89	4.23410474935519776E-1 / 1.12573803176965415E2
1.33468600367363432E1	7	90	4.23317258529529461E-1 / 1.12567783980375435E2
1.33468600367363432E1	7	91	4.23224199100350429E-1 / 1.12561736768859832E2
1.33468600367363432E1	7	92	4.23131280143245192E-1 / 1.12555666230788343E2
1.33468600367363432E1	7	93	4.23038485138997267E-1 / 1.12549577057752392E2
1.33468600367363432E1	7	94	4.22945797553785674E-1 / 1.12543473944545092E2
1.33468600367363432E1	7	95	4.22853200839088572E-1 / 1.12537361589145224E2
1.33468600367363432E1	7	96	4.22760678431614068E-1 / 1.12531244692704435E2
